Time,Vision_Dist,Vision_Geo,Vision_Width,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID
1766066247.6741872,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8415,-5.3115,BALL,6,4
1766066247.738803,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8458,-5.3158,BALL,6,4
1766066247.7972748,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5200,25.8353,-5.3153,BALL,6,4
1766066247.8508167,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5200,25.8428,-5.3228,BALL,6,4
1766066247.9239721,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5200,25.8225,-5.3025,BALL,6,4
1766066247.9861906,0.1800,0.1800,0.8300,0.4756,-0.2956,64.5600,54.8918,9.6682,CAR ,2,6
1766066248.0396864,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5200,25.8509,-5.3309,BALL,6,4
1766066248.1003985,0.1800,0.1800,0.8300,0.4757,-0.2957,64.5200,54.8868,9.6332,CAR ,2,6
1766066248.1547298,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5200,25.8429,-5.3229,BALL,6,4
1766066248.2065883,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5200,25.8392,-5.3192,BALL,6,4
1766066248.2632244,0.1800,0.1800,0.8300,0.4757,-0.2957,64.5700,54.8847,9.6853,CAR ,2,6
1766066248.3155203,0.1800,0.1800,0.8300,0.4757,-0.2957,64.5700,54.9041,9.6659,CAR ,2,6
1766066248.3730917,0.1800,0.1800,0.8300,0.4756,-0.2956,64.5300,54.8791,9.6509,CAR ,2,6
1766066248.441107,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8454,-5.3154,BALL,6,4
1766066248.4954479,0.1900,0.1900,0.8300,0.4757,-0.2857,64.5100,54.8852,9.6248,CAR ,2,6
1766066248.547018,0.1900,0.1900,0.8300,0.4756,-0.2856,64.5700,54.8896,9.6804,CAR ,2,6
1766066248.6110673,0.1900,0.1900,0.8300,0.4756,-0.2856,64.5600,54.8834,9.6766,CAR ,2,6
1766066248.6613996,0.1900,0.1900,0.8300,0.4756,-0.2856,64.5400,54.8847,9.6553,CAR ,2,6
1766066248.7417593,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8458,-5.3158,BALL,6,4
1766066248.7943988,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8412,-5.3112,BALL,6,4
1766066248.846141,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8288,-5.2988,BALL,6,4
1766066248.9000366,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8270,-5.2970,BALL,6,4
1766066248.9531653,0.1900,0.1900,0.8300,0.4756,-0.2856,64.5400,54.8777,9.6623,CAR ,2,6
1766066249.0057762,0.1900,0.1900,0.8300,0.4757,-0.2857,64.5300,54.8839,9.6461,CAR ,2,6
1766066249.0587354,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8384,-5.3084,BALL,6,4
1766066249.109781,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8358,-5.3058,BALL,6,4
1766066249.1619217,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5300,25.8518,-5.3218,BALL,6,4
1766066249.2147222,0.4700,-1.0000,0.4700,0.2827,0.1873,20.5200,25.8463,-5.3263,BALL,6,4
