Time,Vision_Dist,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID,Target_Global_Yaw,Robot_Speed
1766072810.6529891,2.6600,0.7439,1.9161,58.1200,45.3992,12.7208,BALL,6,6,75.37,0.000
1766072810.7027612,0.7900,0.8325,-0.0425,65.7500,64.0857,1.6643,CAR ,2,6,2.24,0.007
1766072810.7031074,2.4100,0.7438,1.6662,58.4100,45.4440,12.9660,BALL,6,6,75.37,0.000
1766072810.7525938,0.7800,0.8334,-0.0534,65.4100,64.5014,0.9086,CAR ,2,6,2.24,0.025
1766072810.7526784,2.4800,0.7449,1.7351,58.2500,45.8769,12.3731,BALL,6,6,75.37,0.000
1766072810.8024225,0.7800,0.8319,-0.0519,65.3100,63.9652,1.3448,CAR ,2,6,2.23,0.029
1766072810.8024821,2.6300,0.7435,1.8865,58.1400,45.3034,12.8366,BALL,6,6,75.36,0.000
1766072810.853346,0.7800,0.8318,-0.0518,65.5600,63.8332,1.7268,CAR ,2,6,2.24,0.007
1766072810.8534372,2.4000,0.7436,1.6564,58.3700,45.1703,13.1997,BALL,6,6,75.36,0.000
1766072810.9030123,0.7800,0.8329,-0.0529,65.2400,64.2297,1.0103,CAR ,2,6,2.23,0.027
1766072810.904243,2.6700,0.7448,1.9252,58.1100,45.5867,12.5233,BALL,6,6,75.39,0.000
1766072810.954531,0.7700,0.8320,-0.0620,65.2100,63.7291,1.4809,CAR ,2,6,2.24,0.019
1766072810.9560416,2.7900,0.7438,2.0462,58.0400,44.9760,13.0640,BALL,6,6,75.38,0.135
1766072811.005585,0.7700,0.8315,-0.0615,65.2400,63.4703,1.7697,CAR ,2,6,2.23,0.008
1766072811.0056453,2.8400,0.7437,2.0963,58.0300,44.7929,13.2371,BALL,6,6,75.39,0.000
1766072811.1058993,0.7800,0.8318,-0.0518,65.0500,63.2973,1.7527,CAR ,2,6,2.23,0.012
1766072811.1059604,3.1100,0.7444,2.3656,57.8600,44.6240,13.2360,BALL,6,6,75.39,0.000
1766072811.1559827,0.7800,0.8314,-0.0514,65.1600,62.9391,2.2209,CAR ,2,6,2.23,0.009
1766072811.156103,2.9800,0.7439,2.2361,57.9400,44.2558,13.6842,BALL,6,6,75.39,0.000
1766072811.2092626,0.7900,0.8326,-0.0426,65.1000,63.4180,1.6820,CAR ,2,6,2.22,0.023
1766072811.209347,3.1400,0.7452,2.3948,57.8500,44.7611,13.0889,BALL,6,6,75.41,0.000
1766072811.2605617,0.8000,0.8321,-0.0321,64.8000,63.0132,1.7868,CAR ,2,6,2.24,0.010
1766072811.310664,0.8200,0.8320,-0.0120,65.1800,62.7412,2.4388,CAR ,2,6,2.23,0.003
1766072811.3107696,3.2100,0.7445,2.4655,57.8100,44.0745,13.7355,BALL,6,6,75.38,0.000
1766072811.411171,0.8200,0.8328,-0.0128,64.8400,62.9605,1.8795,CAR ,2,6,2.24,0.008
1766072811.461111,0.8200,0.8327,-0.0127,64.7900,62.7010,2.0890,CAR ,2,6,2.24,0.006
1766072811.5118277,0.8100,0.8339,-0.0239,64.9600,63.0861,1.8739,CAR ,2,6,2.24,0.025
1766072811.5119264,3.2800,0.7462,2.5338,57.7800,44.4656,13.3144,BALL,6,6,75.37,0.000
1766072811.5623417,0.8100,0.8343,-0.0243,64.7300,62.7887,1.9413,CAR ,2,6,2.23,0.009
1766072811.6117463,0.8200,0.8332,-0.0132,64.8800,62.2964,2.5836,CAR ,2,6,2.23,0.023
1766072811.6628144,0.8100,0.8353,-0.0253,64.7800,61.9831,2.7969,CAR ,2,6,2.22,0.042
1766072811.7125046,0.8200,0.8398,-0.0198,64.5700,60.1097,4.4603,CAR ,2,6,2.21,0.089
1766072811.8126228,0.8500,0.8495,0.0005,64.2300,55.4758,8.7542,CAR ,2,6,2.23,0.109
1766072811.8635116,0.9100,0.8555,0.0545,63.7000,53.4803,10.2197,CAR ,2,6,2.22,0.129
1766072811.9130166,1.1100,0.8594,0.2506,62.3000,50.8895,11.4105,CAR ,2,6,2.21,0.114
1766072811.9629028,1.2900,0.8638,0.4262,61.4300,49.3356,12.0944,CAR ,2,6,2.23,0.128
1766072811.9632077,1.8600,0.7694,1.0906,28.9500,31.4930,-2.5430,BALL,6,4,75.39,0.000
1766072812.014097,1.4500,0.8704,0.5796,60.8200,48.2962,12.5238,CAR ,2,6,2.23,0.171
1766072812.0142105,1.4500,0.7742,0.6758,27.6900,30.4880,-2.7980,BALL,6,4,75.38,0.000
1766072812.0632668,1.1100,0.7750,0.3350,26.6100,28.3765,-1.7665,BALL,6,4,75.38,0.128
1766072812.0633402,2.0300,0.8734,1.1566,59.5100,45.9458,13.5642,CAR ,2,6,2.24,0.000
1766072812.1139882,1.0100,0.7744,0.2356,26.8200,28.9678,-2.1478,BALL,6,4,75.37,0.096
1766072812.1153142,2.1700,0.8743,1.2957,59.3200,46.5951,12.7249,CAR ,2,6,2.23,0.435
1766072812.1634905,0.8800,0.7739,0.1061,25.6900,29.9837,-4.2937,BALL,6,4,75.37,0.091
1766072812.1635678,2.8800,0.8753,2.0047,58.5600,47.4619,11.0981,CAR ,2,6,2.23,0.000
1766072812.2652824,0.8700,0.7699,0.1001,25.9900,30.3771,-4.3871,BALL,6,4,75.36,0.110
1766072812.2653732,2.8400,0.8747,1.9653,58.8200,47.8127,11.0073,CAR ,2,6,2.24,0.000
1766072812.3164244,0.9300,0.7689,0.1611,26.3900,31.7682,-5.3782,BALL,6,4,75.37,0.113
1766072812.3164878,2.8100,0.8754,1.9346,58.9300,49.1536,9.7764,CAR ,2,6,2.24,0.000
1766072812.367356,0.9600,0.7670,0.1930,26.5400,32.4966,-5.9566,BALL,6,4,75.37,0.078
1766072812.3674345,2.7700,0.8746,1.8954,58.8800,49.8784,9.0016,CAR ,2,6,2.24,0.000
1766072812.4194202,1.0700,0.7651,0.3049,27.1500,33.8698,-6.7198,BALL,6,4,75.35,0.065
1766072812.4195442,2.4500,0.8736,1.5764,59.2700,51.2536,8.0164,CAR ,2,6,2.24,0.000
1766072812.4697797,1.1800,0.7646,0.4154,27.5700,35.4697,-7.8997,BALL,6,4,75.37,0.062
1766072812.4698937,2.1400,0.8740,1.2660,59.8000,52.8276,6.9724,CAR ,2,6,2.22,0.000
1766072812.5223358,1.2300,0.7615,0.4685,27.7800,36.2198,-8.4398,BALL,6,4,75.38,0.067
1766072812.5237317,2.0200,0.8717,1.1483,59.8800,53.6120,6.2680,CAR ,2,6,2.23,0.000
1766072812.572687,1.6800,0.8700,0.8100,60.8200,54.7038,6.1162,CAR ,2,6,2.24,0.052
1766072812.5727656,1.5000,0.7593,0.7407,28.5100,37.2821,-8.7721,BALL,6,4,75.37,0.000
1766072812.62426,1.5400,0.8703,0.6697,60.9600,56.1665,4.7935,CAR ,2,6,2.23,0.025
1766072812.6732664,1.3800,0.8688,0.5112,61.5400,56.3924,5.1476,CAR ,2,6,2.22,0.041
1766072812.6733708,1.6100,0.7574,0.8526,28.7400,38.9593,-10.2193,BALL,6,4,75.40,0.000
1766072812.7244556,1.2400,0.8683,0.3717,62.3200,56.7320,5.5880,CAR ,2,6,2.23,0.026
1766072812.7739193,2.3300,0.7570,1.5730,29.7100,40.4170,-10.7070,BALL,6,4,75.35,0.020
1766072812.8248162,1.1700,0.8676,0.3024,62.2100,57.9804,4.2296,CAR ,2,6,2.23,0.033
1766072812.8248863,2.3800,0.7555,1.6245,29.7400,40.5356,-10.7956,BALL,6,4,75.39,0.000
1766072812.8754206,1.1300,0.8660,0.2640,62.2800,58.4252,3.8548,CAR ,2,6,2.22,0.033
1766072812.8755016,2.7900,0.7538,2.0362,30.0600,40.9493,-10.8893,BALL,6,4,75.39,0.000
1766072812.926084,1.0700,0.8662,0.2038,62.7700,59.7872,2.9828,CAR ,2,6,2.24,0.006
1766072812.9261427,3.3300,0.7541,2.5759,30.3400,42.3122,-11.9722,BALL,6,4,75.37,0.000
1766072812.975861,1.0400,0.8637,0.1763,62.7600,59.9381,2.8219,CAR ,2,6,2.24,0.049
1766072812.9759226,3.6100,0.7518,2.8582,30.4200,42.4070,-11.9870,BALL,6,4,75.38,0.000
1766072813.0291102,0.9900,0.8619,0.1281,63.4300,60.4756,2.9544,CAR ,2,6,2.22,0.034
1766072813.0291843,4.9100,0.7501,4.1599,30.8200,42.9036,-12.0836,BALL,6,4,75.37,0.000
1766072813.0799553,4.8100,0.7497,4.0603,30.7900,43.9567,-13.1667,BALL,6,4,75.37,0.013
1766072813.1312952,0.9600,0.8591,0.1009,63.6300,61.5029,2.1271,CAR ,2,6,2.24,0.049
1766072813.1809947,0.9300,0.8551,0.0749,64.0900,59.8401,4.2499,CAR ,2,6,2.23,0.080
1766072813.2304587,0.9000,0.8490,0.0510,64.1200,56.5840,7.5360,CAR ,2,6,2.23,0.129
1766072813.2811067,0.9500,0.8406,0.1094,63.3400,52.5286,10.8114,CAR ,2,6,2.22,0.175
1766072813.2811837,4.2400,0.7286,3.5114,30.6000,34.4774,-3.8774,BALL,6,4,75.37,0.000
1766072813.3812778,1.0400,0.8200,0.2200,62.7200,41.6181,21.1019,CAR ,2,6,2.24,0.223
1766072813.381342,3.0700,0.7064,2.3636,29.7800,23.1070,6.6730,BALL,6,4,75.39,0.000
1766072813.4314008,1.4900,0.8114,0.6786,60.6900,38.4390,22.2510,CAR ,2,6,2.21,0.213
1766072813.4314606,1.6000,0.6962,0.9038,26.8800,19.7515,7.1285,BALL,6,4,75.36,0.000
1766072813.4820442,0.9600,0.6865,0.2735,20.8500,17.6510,3.1990,BALL,6,4,75.35,0.216
1766072813.4823728,2.9200,0.8038,2.1162,58.5300,36.4848,22.0452,CAR ,2,6,2.23,0.000
1766072813.5318427,0.7900,0.6787,0.1113,20.2700,17.7371,2.5329,BALL,6,4,75.39,0.201
1766072813.5319202,2.2800,0.7984,1.4816,28.5500,36.6545,-8.1045,CAR ,2,4,2.23,0.000
1766072813.5832922,0.7300,0.6746,0.0554,18.0600,18.9904,-0.9304,BALL,6,4,75.40,0.149
1766072813.5833628,1.8000,0.7965,1.0035,27.2500,37.8957,-10.6457,CAR ,2,4,2.23,0.000
1766072813.633912,0.6900,0.6703,0.0197,18.5100,20.2393,-1.7293,BALL,6,4,75.40,0.135
1766072813.6339827,1.7100,0.7943,0.9157,27.9000,39.1513,-11.2513,CAR ,2,4,2.23,0.000
1766072813.7337613,0.6800,0.6627,0.0173,20.1100,23.1503,-3.0403,BALL,6,4,75.39,0.113
1766072813.7338269,2.0600,0.7897,1.2703,28.5800,42.0962,-13.5162,CAR ,2,4,2.23,0.000
1766072813.7842526,0.6600,0.6598,0.0002,20.9000,24.7202,-3.8202,BALL,6,4,75.38,0.082
1766072813.7843218,2.1800,0.7879,1.3921,28.7600,43.6847,-14.9247,CAR ,2,4,2.23,0.000
1766072813.8356907,0.6500,0.6570,-0.0070,22.4800,25.6620,-3.1820,BALL,6,4,75.38,0.085
1766072813.835905,2.8200,0.7863,2.0337,29.4600,44.7474,-15.2874,CAR ,2,4,2.23,0.000
1766072813.8359601,4.6200,0.7863,3.8337,57.7300,44.7474,12.9826,CAR ,2,6,2.23,0.000
1766072813.8904264,0.6500,0.6537,-0.0037,23.9500,26.5672,-2.6172,BALL,6,4,75.38,0.095
1766072813.9406908,0.6900,0.6513,0.0387,24.3600,27.7769,-3.4169,BALL,6,4,75.37,0.090
1766072813.9407783,3.4300,0.7837,2.6463,58.3100,46.7191,11.5909,CAR ,2,6,2.23,0.000
1766072813.9930458,2.7100,0.7822,1.9278,59.1000,47.9416,11.1584,CAR ,2,6,2.23,0.092
1766072814.0416307,0.7500,0.6467,0.1033,24.9700,30.3126,-5.3426,BALL,6,4,75.38,0.064
1766072814.0926344,0.7800,0.6448,0.1352,25.2800,31.4136,-6.1336,BALL,6,4,75.38,0.055
1766072814.0926993,2.0700,0.7803,1.2897,59.9000,50.3540,9.5460,CAR ,2,6,2.22,0.000
1766072814.1439846,0.8500,0.6440,0.2060,25.8300,32.7482,-6.9182,BALL,6,4,75.38,0.053
1766072814.1946745,0.9400,0.6417,0.2983,26.4700,32.8712,-6.4012,BALL,6,4,75.37,0.067
1766072814.1947472,1.8300,0.7791,1.0509,60.1800,51.7823,8.3977,CAR ,2,6,2.24,0.000
1766072814.2446868,0.9900,0.6408,0.3492,26.7600,33.5579,-6.7979,BALL,6,4,75.42,0.033
1766072814.2447562,1.5900,0.7787,0.8113,60.8600,52.4669,8.3931,CAR ,2,6,2.23,0.000
1766072814.294916,1.0500,0.6396,0.4104,27.0500,34.2791,-7.2291,BALL,6,4,75.40,0.024
1766072814.2949772,1.5100,0.7775,0.7325,60.7900,53.2158,7.5742,CAR ,2,6,2.25,0.000
1766072814.3467658,1.1300,0.6393,0.4907,27.3900,36.2371,-8.8471,BALL,6,4,75.40,0.010
1766072814.3468287,1.4300,0.7771,0.6529,61.0200,55.1889,5.8311,CAR ,2,6,2.23,0.000
1766072814.397543,1.3400,0.7745,0.5655,61.4800,55.5880,5.8920,CAR ,2,6,2.23,0.051
1766072814.4487343,1.2600,0.6361,0.6239,27.8700,37.5810,-9.7110,BALL,6,4,75.38,0.017
1766072814.4982219,1.2500,0.7734,0.4766,61.9800,57.6618,4.3182,CAR ,2,6,2.23,0.013
1766072814.4983144,1.3500,0.6361,0.7139,28.1300,38.5939,-10.4639,BALL,6,4,75.38,0.000
1766072814.5498226,1.1500,0.7719,0.3781,62.3800,57.9167,4.4633,CAR ,2,6,2.22,0.034
1766072814.5503535,1.4200,0.6348,0.7852,28.3200,38.7953,-10.4753,BALL,6,4,75.39,0.000
1766072814.599447,1.0800,0.7714,0.3086,62.8600,58.3232,4.5368,CAR ,2,6,2.22,0.016
1766072814.5997698,1.6700,0.6347,1.0353,28.8600,39.1814,-10.3214,BALL,6,4,75.38,0.000
1766072814.6510162,1.0300,0.7715,0.2585,62.8100,59.3557,3.4543,CAR ,2,6,2.24,0.017
1766072814.651112,1.7400,0.6350,1.1050,28.9800,40.2040,-11.2240,BALL,6,4,75.40,0.000
1766072814.7006366,0.9900,0.7690,0.2210,63.0300,59.2089,3.8211,CAR ,2,6,2.24,0.054
1766072814.7009509,1.8000,0.6329,1.1671,29.0300,39.9730,-10.9430,BALL,6,4,75.40,0.000
1766072814.7497542,0.9700,0.7683,0.2017,63.4000,59.7086,3.6914,CAR ,2,6,2.22,0.025
1766072814.7523787,1.9500,0.6326,1.3174,29.2900,40.4248,-11.1348,BALL,6,4,75.39,0.093
1766072814.8504324,0.9600,0.7662,0.1938,63.2400,60.3851,2.8549,CAR ,2,6,2.22,0.028
1766072814.850501,1.9400,0.6313,1.3087,29.2100,41.0361,-11.8261,BALL,6,4,75.37,0.000
1766072814.9009514,0.9300,0.7653,0.1647,63.5900,60.7172,2.8728,CAR ,2,6,2.23,0.031
1766072814.9010155,2.1900,0.6309,1.5591,29.5700,41.3224,-11.7524,BALL,6,4,75.38,0.000
1766072814.9510639,0.9100,0.7645,0.1455,63.8400,61.0845,2.7555,CAR ,2,6,2.25,0.030
1766072814.9511487,2.4000,0.6306,1.7694,29.7300,41.6526,-11.9226,BALL,6,4,75.37,0.000
1766072815.0018811,0.8900,0.7637,0.1263,63.8400,61.2546,2.5854,CAR ,2,6,2.23,0.031
1766072815.0019412,2.2800,0.6303,1.6497,29.5800,41.7829,-12.2029,BALL,6,4,75.40,0.000
1766072815.0529437,0.8700,0.7623,0.1077,64.1800,61.1131,3.0669,CAR ,2,6,2.21,0.034
1766072815.0530243,2.6700,0.6293,2.0407,29.9800,41.5876,-11.6076,BALL,6,4,75.38,0.000
1766072815.1028025,0.8800,0.7618,0.1182,63.9600,61.2269,2.7331,CAR ,2,6,2.24,0.020
1766072815.1029193,3.0100,0.6292,2.3808,30.1100,41.6785,-11.5685,BALL,6,4,75.39,0.000
1766072815.1539378,0.8600,0.7622,0.0978,64.2600,61.5303,2.7297,CAR ,2,6,2.23,0.019
1766072815.1540482,2.9700,0.6298,2.3402,30.0600,41.9821,-11.9221,BALL,6,4,75.38,0.000
1766072815.2040029,0.8600,0.7608,0.0992,64.3400,60.8680,3.4720,CAR ,2,6,2.22,0.027
1766072815.2041068,3.0000,0.6287,2.3713,30.1100,41.2752,-11.1652,BALL,6,4,75.41,0.000
1766072815.304442,0.8800,0.7594,0.1206,63.9500,60.6742,3.2758,CAR ,2,6,2.23,0.017
1766072815.304556,3.0300,0.6276,2.4024,30.0100,41.0283,-11.0183,BALL,6,4,75.40,0.000
1766072815.3550544,0.8800,0.7587,0.1213,63.9800,60.5138,3.4662,CAR ,2,6,2.23,0.018
1766072815.3551588,2.9200,0.6271,2.2929,29.9700,40.8407,-10.8707,BALL,6,4,75.39,0.000
1766072815.4051888,0.8900,0.7570,0.1330,63.8300,60.1918,3.6382,CAR ,2,6,2.23,0.043
1766072815.4052708,2.4500,0.6259,1.8241,29.6700,40.4529,-10.7829,BALL,6,4,75.39,0.000
1766072815.4558501,0.8900,0.7564,0.1336,63.8700,60.4729,3.3971,CAR ,2,6,2.22,0.032
1766072815.4561334,2.2100,0.6259,1.5841,29.4400,40.7004,-11.2604,BALL,6,4,75.39,0.000
1766072815.5055232,0.9100,0.7561,0.1539,63.6900,60.3072,3.3828,CAR ,2,6,2.23,0.035
1766072815.5055943,2.1400,0.6262,1.5138,29.4000,40.5094,-11.1094,BALL,6,4,75.38,0.000
1766072815.5554657,2.2000,0.6254,1.5746,29.5800,40.1147,-10.5347,BALL,6,4,75.40,0.035
1766072815.6065109,0.9000,0.7539,0.1461,63.8600,60.2663,3.5937,CAR ,2,6,2.23,0.031
1766072815.6065764,2.0200,0.6250,1.3950,29.2800,40.3720,-11.0920,BALL,6,4,75.39,0.000
1766072815.6557806,0.9000,0.7536,0.1464,63.7200,60.3641,3.3559,CAR ,2,6,2.24,0.027
1766072815.7061093,0.9100,0.7525,0.1575,63.8300,60.0712,3.7588,CAR ,2,6,2.23,0.024
1766072815.7061677,1.9400,0.6243,1.3157,29.2400,40.1179,-10.8779,BALL,6,4,75.38,0.000
1766072815.7583885,0.9000,0.7525,0.1475,63.8400,60.0668,3.7732,CAR ,2,6,2.23,0.008
1766072815.7584572,2.1000,0.6245,1.4755,29.4800,40.1077,-10.6277,BALL,6,4,75.35,0.000
1766072815.8090136,0.9100,0.7522,0.1578,63.6500,59.8040,3.8460,CAR ,2,6,2.22,0.006
1766072815.8091087,2.0200,0.6242,1.3958,29.3300,39.8335,-10.5035,BALL,6,4,75.42,0.000
1766072815.8589463,0.9100,0.7511,0.1589,63.7900,59.4275,4.3625,CAR ,2,6,2.22,0.023
1766072815.859011,2.0000,0.6233,1.3767,29.3500,39.4189,-10.0689,BALL,6,4,75.37,0.000
1766072815.9088767,1.9900,0.6229,1.3671,29.2800,39.5112,-10.2312,BALL,6,4,75.37,0.015
1766072815.9583037,0.9300,0.7505,0.1795,63.4700,59.5036,3.9664,CAR ,2,6,2.23,0.010
1766072815.9583685,1.9100,0.6231,1.2869,29.0900,39.4656,-10.3756,BALL,6,4,75.38,0.000
1766072816.0087137,0.9300,0.7492,0.1808,63.4900,59.0243,4.4657,CAR ,2,6,2.22,0.027
1766072816.0088103,1.8800,0.6220,1.2580,29.1700,38.9379,-9.7679,BALL,6,4,75.39,0.000
1766072816.0582366,0.9400,0.7478,0.1922,63.4500,58.5573,4.8927,CAR ,2,6,2.24,0.027
1766072816.0583131,1.8600,0.6209,1.2391,29.1100,38.4293,-9.3193,BALL,6,4,75.38,0.000
1766072816.110144,0.9400,0.7475,0.1925,63.4200,58.3853,5.0347,CAR ,2,6,2.23,0.009
1766072816.1102214,1.7700,0.6206,1.1494,28.8400,38.2433,-9.4033,BALL,6,4,75.37,0.000
1766072816.160672,0.9700,0.7428,0.2272,63.1600,56.0298,7.1302,CAR ,2,6,2.23,0.094
1766072816.209881,1.0000,0.7411,0.2589,62.9800,54.9575,8.0225,CAR ,2,6,2.24,0.039
1766072816.2105277,1.7100,0.6139,1.0961,28.8600,34.5786,-5.7186,BALL,6,4,75.38,0.000
1766072816.2612324,1.6200,0.6101,1.0099,28.4600,32.3419,-3.8819,BALL,6,4,75.38,0.074
1766072816.3115785,1.0500,0.7311,0.3189,62.6300,49.2929,13.3371,CAR ,2,6,2.23,0.129
1766072816.3116374,1.3100,0.6037,0.7063,27.3500,28.6597,-1.3097,BALL,6,4,75.36,0.000
1766072816.3619993,1.1600,0.7236,0.4364,62.0000,44.8881,17.1119,CAR ,2,6,2.23,0.162
1766072816.362274,1.1300,0.5955,0.5345,26.2800,24.0395,2.2405,BALL,6,4,75.38,0.000
1766072816.4117014,1.4300,0.7158,0.7142,60.8700,42.0120,18.8580,CAR ,2,6,2.21,0.184
1766072816.462341,0.9000,0.5767,0.3233,24.6300,17.8801,6.7499,BALL,6,4,75.38,0.203
1766072816.4624681,1.6500,0.7075,0.9425,60.2700,39.1771,21.0929,CAR ,2,6,2.23,0.000
1766072816.5159454,0.7000,0.5667,0.1333,21.8500,17.5943,4.2557,BALL,6,4,75.39,0.207
1766072816.517248,2.8100,0.7000,2.1100,58.6200,39.0670,19.5530,CAR ,2,6,2.24,0.000
1766072816.5677052,0.6100,0.5600,0.0500,19.3500,17.7524,1.5976,BALL,6,4,75.38,0.152
1766072816.6688778,0.5800,0.5475,0.0325,18.5600,18.6461,-0.0861,BALL,6,4,75.39,0.158
1766072816.6689641,1.8800,0.6873,1.1927,28.0800,40.3447,-12.2647,CAR ,2,4,2.23,0.000
1766072816.7186844,0.5600,0.5423,0.0177,18.8100,19.3332,-0.5232,BALL,6,4,75.38,0.140
1766072816.718749,1.8900,0.6842,1.2058,28.2200,41.0615,-12.8415,CAR ,2,4,2.24,0.000
1766072816.7698147,0.5500,0.5374,0.0126,19.1900,19.9806,-0.7906,BALL,6,4,75.40,0.131
1766072816.7699044,2.0300,0.6813,1.3487,28.5300,41.7363,-13.2063,CAR ,2,4,2.24,0.000
1766072816.8189337,0.5500,0.5330,0.0170,19.8400,20.6757,-0.8357,BALL,6,4,75.41,0.121
1766072816.8190055,2.2300,0.6786,1.5514,28.8300,42.4567,-13.6267,CAR ,2,4,2.23,0.000
1766072816.8706765,0.5300,0.5285,0.0015,20.7200,21.1283,-0.4083,BALL,6,4,75.36,0.116
1766072816.8707824,2.6500,0.6759,1.9741,29.3100,42.9310,-13.6210,CAR ,2,4,2.21,0.000
1766072816.870848,5.0500,0.6759,4.3741,57.6300,42.9310,14.6990,CAR ,2,6,2.21,0.000
1766072816.924099,0.5300,0.5239,0.0061,21.2200,21.5916,-0.3716,BALL,6,4,75.36,0.109
1766072816.9242532,2.9900,0.6730,2.3170,29.6000,43.4336,-13.8336,CAR ,2,4,2.24,0.000
1766072816.9243534,3.9800,0.6730,3.3070,58.0300,43.4336,14.5964,CAR ,2,6,2.24,0.000
1766072816.973741,0.5300,0.5191,0.0109,21.7100,21.8923,-0.1823,BALL,6,4,75.40,0.120
1766072816.9738164,3.5300,0.6698,2.8602,58.1700,43.7872,14.3828,CAR ,2,6,2.22,0.000
1766072816.9738617,5.4200,0.6698,4.7502,30.5900,43.7872,-13.1972,CAR ,2,4,2.22,0.000
1766072817.025628,3.2600,0.6663,2.5937,58.3000,44.1158,14.1842,CAR ,2,6,2.23,0.122
1766072817.0756843,0.5300,0.5093,0.0207,21.8800,22.5550,-0.6750,BALL,6,4,75.35,0.112
1766072817.0757766,2.9200,0.6632,2.2568,58.5300,44.5451,13.9849,CAR ,2,6,2.24,0.000
1766072817.1264563,0.5300,0.5050,0.0250,22.0200,22.9831,-0.9631,BALL,6,4,75.40,0.099
1766072817.126536,2.6700,0.6603,2.0097,58.7400,45.0295,13.7105,CAR ,2,6,2.25,0.000
1766072817.1766212,0.5400,0.5016,0.0384,22.0500,23.2869,-1.2369,BALL,6,4,75.40,0.086
1766072817.176687,2.5600,0.6580,1.9020,58.8400,45.3576,13.4824,CAR ,2,6,2.24,0.000
1766072817.2266119,0.5500,0.4975,0.0525,22.2900,23.3917,-1.1017,BALL,6,4,75.36,0.099
1766072817.2289574,2.5100,0.6552,1.8548,58.8900,45.5050,13.3850,CAR ,2,6,2.23,0.000
1766072817.2779298,0.5500,0.4927,0.0573,22.3600,23.6965,-1.3365,BALL,6,4,75.36,0.113
1766072817.2780056,2.4400,0.6518,1.7882,58.9600,45.8738,13.0862,CAR ,2,6,2.22,0.000
1766072817.3289406,0.5500,0.4878,0.0622,22.3700,24.0098,-1.6398,BALL,6,4,75.37,0.107
1766072817.3290217,2.3700,0.6483,1.7217,59.0400,46.2657,12.7743,CAR ,2,6,2.23,0.000
1766072817.4282935,0.5500,0.4810,0.0690,22.4200,24.5975,-2.1775,BALL,6,4,75.38,0.075
1766072817.4283788,2.2100,0.6431,1.5669,59.2600,46.9681,12.2919,CAR ,2,6,2.22,0.000
1766072817.478852,0.5700,0.4778,0.0922,22.6400,24.7353,-2.0953,BALL,6,4,75.38,0.072
1766072817.4789736,2.1200,0.6408,1.4792,59.5000,47.1533,12.3467,CAR ,2,6,2.24,0.000
1766072817.529534,0.5800,0.4741,0.1059,22.8300,25.0080,-2.1780,BALL,6,4,75.40,0.083
1766072817.5296373,2.0800,0.6380,1.4420,59.5800,47.4896,12.0904,CAR ,2,6,2.23,0.000
1766072817.5805118,0.5800,0.4695,0.1105,22.8700,25.3980,-2.5280,BALL,6,4,75.38,0.094
1766072817.5806148,2.0500,0.6344,1.4156,59.5600,47.9735,11.5865,CAR ,2,6,2.24,0.000
1766072817.6306727,0.5800,0.4654,0.1146,22.8800,25.5691,-2.6891,BALL,6,4,75.37,0.086
1766072817.6307452,1.9000,0.6311,1.2689,59.8200,48.2383,11.5817,CAR ,2,6,2.23,0.000
1766072817.6803496,1.8200,0.6281,1.1919,59.9800,48.3514,11.6286,CAR ,2,6,2.23,0.077
1766072817.7322178,0.5900,0.4585,0.1315,23.0700,25.8084,-2.7384,BALL,6,4,75.39,0.063
1766072817.7324483,1.7300,0.6255,1.1045,60.1900,48.6432,11.5468,CAR ,2,6,2.22,0.000
1766072817.7815526,0.5900,0.4556,0.1344,23.0600,26.1225,-3.0625,BALL,6,4,75.41,0.063
1766072817.7816253,1.6700,0.6231,1.0469,60.3000,49.0341,11.2659,CAR ,2,6,2.23,0.000
1766072817.8326788,0.5900,0.4523,0.1377,23.0900,26.3156,-3.2256,BALL,6,4,75.39,0.067
1766072817.8327467,1.6400,0.6205,1.0195,60.3400,49.3050,11.0350,CAR ,2,6,2.23,0.000
1766072817.8829877,0.6000,0.4493,0.1507,23.1600,26.5067,-3.3467,BALL,6,4,75.38,0.061
1766072817.8830523,1.5800,0.6181,0.9619,60.5500,49.5666,10.9834,CAR ,2,6,2.23,0.000
1766072817.9347622,0.6000,0.4454,0.1546,23.1900,26.4978,-3.3078,BALL,6,4,75.38,0.082
1766072817.9348397,1.5200,0.6150,0.9050,60.7600,49.6447,11.1153,CAR ,2,6,2.24,0.000
1766072817.9847655,0.6000,0.4420,0.1580,23.2200,26.3339,-3.1139,BALL,6,4,75.36,0.069
1766072818.03437,0.6000,0.4397,0.1603,23.1900,26.4395,-3.2495,BALL,6,4,75.40,0.048
1766072818.034527,1.4800,0.6102,0.8698,60.7800,49.7443,11.0357,CAR ,2,6,2.24,0.000
1766072818.084314,0.6000,0.4371,0.1629,23.0600,26.5597,-3.4997,BALL,6,4,75.39,0.053
1766072818.0856123,1.4800,0.6078,0.8722,60.7200,49.9939,10.7261,CAR ,2,6,2.23,0.267
1766072818.1353273,0.6000,0.4338,0.1662,23.1100,26.6171,-3.5071,BALL,6,4,75.37,0.059
1766072818.135412,1.4600,0.6053,0.8547,60.8500,50.0831,10.7669,CAR ,2,6,2.25,0.000
