Time,Vision_Dist,Vision_Geo,Vision_Width,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID
1766066072.1354916,0.4700,-1.0000,0.4700,0.2827,0.1873,20.4800,25.9033,-5.4233,BALL,6,4
1766066072.2060647,0.2100,0.2100,0.8400,0.4765,-0.2665,64.3600,54.8154,9.5446,CAR ,2,6
1766066072.2685013,0.2100,0.2100,0.8300,0.4764,-0.2664,64.3900,54.7600,9.6300,CAR ,2,6
1766066072.3220286,0.2100,0.2100,0.8300,0.4764,-0.2664,64.3900,54.7764,9.6136,CAR ,2,6
1766066072.378953,0.2100,0.2100,0.8400,0.4764,-0.2664,64.3500,54.8270,9.5230,CAR ,2,6
1766066072.4367352,0.2100,0.2100,0.8400,0.4764,-0.2664,64.3400,54.7731,9.5669,CAR ,2,6
1766066072.510618,0.4700,-1.0000,0.4700,0.2826,0.1874,20.4800,25.8965,-5.4165,BALL,6,4
1766066072.567659,0.4700,-1.0000,0.4700,0.2827,0.1873,20.4900,25.8653,-5.3753,BALL,6,4
1766066072.6283662,0.4700,-1.0000,0.4700,0.2827,0.1873,20.4800,25.8822,-5.4022,BALL,6,4
1766066072.6823783,0.4700,-1.0000,0.4700,0.2827,0.1873,20.4800,25.8666,-5.3866,BALL,6,4
1766066072.7367985,0.4700,-1.0000,0.4700,0.2827,0.1873,20.4800,25.8970,-5.4170,BALL,6,4
1766066072.7913473,0.4700,-1.0000,0.4700,0.2826,0.1874,20.4800,25.9337,-5.4537,BALL,6,4
1766066072.8466458,0.4700,-1.0000,0.4700,0.2827,0.1873,20.4900,25.9124,-5.4224,BALL,6,4
1766066072.9338663,0.2100,0.2100,0.8300,0.4764,-0.2664,64.4200,54.8060,9.6140,CAR ,2,6
1766066072.984861,0.2100,0.2100,0.8300,0.4764,-0.2664,64.3900,54.7809,9.6091,CAR ,2,6
1766066073.047481,0.4700,-1.0000,0.4700,0.2827,0.1873,20.4900,25.9159,-5.4259,BALL,6,4
1766066073.1056957,0.2100,0.2100,0.8300,0.4764,-0.2664,64.3900,54.7806,9.6094,CAR ,2,6
1766066073.1706958,0.2100,0.2100,0.8400,0.4764,-0.2664,64.3600,54.8083,9.5517,CAR ,2,6
1766066073.2282116,0.2100,0.2100,0.8300,0.4764,-0.2664,64.3800,54.8162,9.5638,CAR ,2,6
1766066073.2800586,0.2100,0.2100,0.8300,0.4764,-0.2664,64.3800,54.8050,9.5750,CAR ,2,6
1766066073.3305962,0.2100,0.2100,0.8400,0.4764,-0.2664,64.3800,54.8190,9.5610,CAR ,2,6
1766066073.3905938,0.2100,0.2100,0.8400,0.4764,-0.2664,64.3500,54.8445,9.5055,CAR ,2,6
1766066073.443278,0.2100,0.2100,0.8300,0.4761,-0.2661,64.3900,54.9413,9.4487,CAR ,2,6
1766066073.4927251,0.2100,0.2100,0.8300,0.4756,-0.2656,64.3900,55.0012,9.3888,CAR ,2,6
1766066073.5542066,0.2100,0.2100,0.8300,0.4754,-0.2654,64.4700,55.0950,9.3750,CAR ,2,6
1766066073.6060715,0.2100,0.2100,0.8300,0.4752,-0.2652,64.4600,55.1503,9.3097,CAR ,2,6
1766066073.6611042,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5300,55.2077,9.3223,CAR ,2,6
1766066073.7219236,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5300,26.1664,-5.6364,BALL,6,4
1766066073.7740035,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1462,-5.6262,BALL,6,4
1766066073.8308322,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1479,-5.6279,BALL,6,4
1766066073.9104812,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5900,55.1915,9.3985,CAR ,2,6
1766066073.9713075,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1723,-5.6523,BALL,6,4
1766066074.0292165,0.2100,0.2100,0.8100,0.4750,-0.2650,64.6000,55.2557,9.3443,CAR ,2,6
1766066074.0868623,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1747,-5.6547,BALL,6,4
1766066074.1716683,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5900,55.2104,9.3796,CAR ,2,6
1766066074.2643027,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5100,26.1716,-5.6616,BALL,6,4
1766066074.3148313,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5100,26.1726,-5.6626,BALL,6,4
1766066074.3750882,0.2100,0.2100,0.8100,0.4750,-0.2650,64.6100,55.2130,9.3970,CAR ,2,6
1766066074.4282365,0.4700,-1.0000,0.4700,0.2815,0.1885,20.5200,26.1499,-5.6299,BALL,6,4
1766066074.5029895,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5100,26.1856,-5.6756,BALL,6,4
1766066074.5662656,0.4700,-1.0000,0.4700,0.2815,0.1885,20.5100,26.1897,-5.6797,BALL,6,4
1766066074.6711047,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5100,26.1376,-5.6276,BALL,6,4
1766066074.7261896,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1639,-5.6439,BALL,6,4
1766066074.7811754,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1652,-5.6452,BALL,6,4
1766066074.8381562,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5100,26.1286,-5.6186,BALL,6,4
1766066074.8892465,0.4700,-1.0000,0.4700,0.2815,0.1885,20.5200,26.1648,-5.6448,BALL,6,4
1766066074.9688497,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5800,55.2036,9.3764,CAR ,2,6
1766066075.0490673,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1723,-5.6523,BALL,6,4
1766066075.1330202,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5800,55.1948,9.3852,CAR ,2,6
1766066075.2179317,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1301,-5.6101,BALL,6,4
1766066075.2964926,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5600,55.1878,9.3722,CAR ,2,6
1766066075.3787808,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5700,55.1908,9.3792,CAR ,2,6
1766066075.4353023,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5100,26.1373,-5.6273,BALL,6,4
1766066075.4897532,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5700,55.1913,9.3787,CAR ,2,6
1766066075.5484245,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5600,55.2026,9.3574,CAR ,2,6
1766066075.6011348,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5500,55.2125,9.3375,CAR ,2,6
1766066075.6525145,0.2100,0.2100,0.8200,0.4750,-0.2650,64.5700,55.1928,9.3772,CAR ,2,6
1766066075.7309053,0.2100,0.2100,0.8100,0.4750,-0.2650,64.5900,55.1931,9.3969,CAR ,2,6
1766066075.7838163,0.4700,-1.0000,0.4700,0.2816,0.1884,20.5200,26.1679,-5.6479,BALL,6,4
1766066075.8481238,0.2100,0.2100,0.8100,0.4750,-0.2650,64.6000,55.2253,9.3747,CAR ,2,6
