Time,Vision_Dist,Vision_Geo,Vision_Width,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID,Target_Global_Yaw,Robot_Speed
1766060847.3304725,0.5300,0.2900,0.6900,0.4155,0.1145,111.5900,128.3045,-16.7145,CAR ,2,6,3.98,0.013
1766060847.3987038,0.2800,-1.0000,0.2800,0.2624,0.0176,165.7800,155.0570,10.7230,BALL,6,0,268.91,0.011
1766060847.4532344,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9100,155.0889,10.8211,BALL,6,0,268.87,0.003
1766060847.5299218,0.5400,0.2900,0.7100,0.4151,0.1249,111.8200,128.6332,-16.8132,CAR ,2,6,3.81,0.000
1766060847.5910573,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8900,155.0976,10.7924,BALL,6,0,268.85,0.000
1766060847.6517081,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8900,155.1105,10.7795,BALL,6,0,268.85,0.000
1766060847.7304351,0.5400,0.2900,0.7100,0.4151,0.1249,111.8200,128.6016,-16.7816,CAR ,2,6,3.82,0.000
1766060847.782223,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6067,-16.7767,CAR ,2,6,3.84,0.000
1766060847.8330605,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6161,-16.7861,CAR ,2,6,3.83,0.000
1766060847.884087,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.5883,-16.7583,CAR ,2,6,3.87,0.001
1766060847.95017,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.1096,10.7904,BALL,6,0,268.84,0.000
1766060848.0385356,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6149,-16.7849,CAR ,2,6,3.81,0.000
1766060848.0922942,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6078,-16.7778,CAR ,2,6,3.91,0.000
1766060848.15344,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.1036,10.7964,BALL,6,0,268.81,0.000
1766060848.210034,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.5848,-16.7448,CAR ,2,6,3.93,0.000
1766060848.2647338,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.6254,-16.7854,CAR ,2,6,3.79,0.000
1766060848.317872,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6194,-16.7894,CAR ,2,6,3.81,0.001
1766060848.3947372,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.1038,10.7962,BALL,6,0,268.86,0.000
1766060848.4523902,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.1060,10.7940,BALL,6,0,268.87,0.000
1766060848.5162535,0.5400,0.2900,0.7100,0.4152,0.1248,111.8400,128.6316,-16.7916,CAR ,2,6,3.82,0.001
1766060848.6008968,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.0792,10.8208,BALL,6,0,268.84,0.001
1766060848.6572073,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.0826,10.8174,BALL,6,0,268.86,0.001
1766060848.7177622,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6032,-16.7732,CAR ,2,6,3.92,0.000
1766060848.7986822,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9100,155.1048,10.8052,BALL,6,0,268.83,0.000
1766060848.8652031,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6070,-16.7770,CAR ,2,6,3.83,0.000
1766060848.9186862,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.5987,-16.7687,CAR ,2,6,3.82,0.001
1766060848.9782102,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9100,155.1107,10.7993,BALL,6,0,268.83,0.000
1766060849.0683079,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8900,155.1024,10.7876,BALL,6,0,268.86,0.000
1766060849.122947,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.1064,10.7936,BALL,6,0,268.84,0.000
1766060849.1783297,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.6167,-16.7767,CAR ,2,6,3.91,0.001
1766060849.2354944,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6170,-16.7870,CAR ,2,6,3.84,0.001
1766060849.2885504,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6127,-16.7827,CAR ,2,6,3.97,0.000
1766060849.3714452,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.0963,10.8037,BALL,6,0,268.82,0.000
1766060849.4237866,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8900,155.0999,10.7901,BALL,6,0,268.84,0.001
1766060849.488558,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.6203,-16.7903,CAR ,2,6,3.81,0.000
1766060849.545893,0.5400,0.2900,0.7100,0.4151,0.1249,111.8200,128.6208,-16.8008,CAR ,2,6,3.81,0.000
1766060849.6221666,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9100,155.0915,10.8185,BALL,6,0,268.85,0.000
1766060849.7025108,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.5775,-16.7475,CAR ,2,6,3.92,0.000
1766060849.7537882,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.5985,-16.7585,CAR ,2,6,3.82,0.001
1766060849.8083565,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.6130,-16.7730,CAR ,2,6,3.81,0.000
1766060849.89854,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.6001,-16.7601,CAR ,2,6,3.91,0.000
1766060849.951978,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.5960,-16.7560,CAR ,2,6,3.99,0.000
1766060850.009286,0.5400,0.2900,0.7100,0.4151,0.1249,111.8400,128.6104,-16.7704,CAR ,2,6,3.84,0.000
1766060850.0635967,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.0999,10.8001,BALL,6,0,268.88,0.000
1766060850.1258607,0.2800,-1.0000,0.2800,0.2623,0.0177,165.9000,155.0966,10.8034,BALL,6,0,268.84,0.000
1766060850.197026,0.5400,0.2900,0.7100,0.4151,0.1249,111.8300,128.5919,-16.7619,CAR ,2,6,3.98,0.000
1766060850.2599633,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8800,155.0705,10.8095,BALL,6,0,268.83,0.002
1766060850.320132,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8800,155.0564,10.8236,BALL,6,0,268.84,0.000
1766060850.398319,0.5400,0.2900,0.7100,0.4150,0.1250,111.8200,128.5563,-16.7363,CAR ,2,6,3.84,0.000
1766060850.4494407,0.5400,0.2900,0.7100,0.4149,0.1251,111.8200,128.5307,-16.7107,CAR ,2,6,3.96,0.001
1766060850.5250008,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8800,155.0791,10.8009,BALL,6,0,268.84,0.000
1766060850.5830975,0.2800,-1.0000,0.2800,0.2622,0.0178,165.8800,155.0419,10.8381,BALL,6,0,268.84,0.001
1766060850.6546698,0.5400,0.2900,0.7100,0.4148,0.1252,111.8100,128.4408,-16.6308,CAR ,2,6,3.82,0.002
1766060850.7236378,0.2800,-1.0000,0.2800,0.2625,0.0175,165.8500,154.9143,10.9357,BALL,6,0,268.64,0.004
1766060850.8065255,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3046,-16.6346,CAR ,2,6,3.92,0.000
1766060850.8585966,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9115,10.9285,BALL,6,0,268.70,0.000
1766060850.9208076,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9069,10.9431,BALL,6,0,268.70,0.000
1766060850.994809,0.5300,0.2900,0.7000,0.4145,0.1155,111.6700,128.3076,-16.6376,CAR ,2,6,3.83,0.000
1766060851.0460052,0.5300,0.2900,0.7000,0.4145,0.1155,111.6800,128.2984,-16.6184,CAR ,2,6,3.97,0.001
1766060851.1157088,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9179,10.9321,BALL,6,0,268.72,0.000
1766060851.1923308,0.5300,0.2900,0.7000,0.4145,0.1155,111.6700,128.3240,-16.6540,CAR ,2,6,3.84,0.001
1766060851.2509804,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8972,10.9528,BALL,6,0,268.72,0.000
1766060851.3205616,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.8995,10.9405,BALL,6,0,268.71,0.000
1766060851.3810482,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9171,10.9229,BALL,6,0,268.73,0.000
1766060851.4600494,0.5300,0.2900,0.7000,0.4145,0.1155,111.6600,128.2953,-16.6353,CAR ,2,6,3.97,0.000
1766060851.5242891,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9100,10.9300,BALL,6,0,268.73,0.000
1766060851.5805821,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9000,10.9400,BALL,6,0,268.69,0.000
1766060851.6623197,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3182,-16.6482,CAR ,2,6,3.81,0.000
1766060851.7194655,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9042,10.9458,BALL,6,0,268.71,0.000
1766060851.782246,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9137,10.9363,BALL,6,0,268.71,0.000
1766060851.8608105,0.5300,0.2900,0.7000,0.4145,0.1155,111.6600,128.3246,-16.6646,CAR ,2,6,3.81,0.000
1766060851.9141233,0.5300,0.2900,0.7000,0.4145,0.1155,111.6700,128.3070,-16.6370,CAR ,2,6,3.83,0.001
1766060851.983938,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8300,154.9232,10.9068,BALL,6,0,268.77,0.000
1766060852.0596383,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3179,-16.6479,CAR ,2,6,3.89,0.000
1766060852.1212928,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9058,10.9342,BALL,6,0,268.75,0.000
1766060852.1820824,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.8860,10.9540,BALL,6,0,268.68,0.000
1766060852.2579525,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.2891,-16.6191,CAR ,2,6,3.98,0.000
1766060852.323929,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8940,10.9560,BALL,6,0,268.71,0.000
1766060852.3822682,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8600,154.8934,10.9666,BALL,6,0,268.71,0.000
1766060852.453978,0.5400,0.2900,0.7000,0.4145,0.1255,111.6800,128.3018,-16.6218,CAR ,2,6,3.81,0.000
1766060852.5164852,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9077,10.9423,BALL,6,0,268.72,0.000
1766060852.5856962,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9020,10.9480,BALL,6,0,268.73,0.000
1766060852.6586478,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3189,-16.6489,CAR ,2,6,3.81,0.000
1766060852.719454,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.8844,10.9556,BALL,6,0,268.74,0.000
1766060852.7811682,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9022,10.9378,BALL,6,0,268.68,0.000
1766060852.8583121,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3078,-16.6378,CAR ,2,6,3.83,0.000
1766060852.9173388,0.2800,-1.0000,0.2800,0.2622,0.0178,165.8500,154.9182,10.9318,BALL,6,0,268.76,0.001
1766060852.9799454,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8966,10.9534,BALL,6,0,268.72,0.000
1766060853.057554,0.5300,0.2900,0.7000,0.4145,0.1155,111.6700,128.3091,-16.6391,CAR ,2,6,3.86,0.000
1766060853.1194973,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9247,10.9253,BALL,6,0,268.78,0.000
1766060853.1900678,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8888,10.9612,BALL,6,0,268.71,0.000
1766060853.2587938,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.2831,-16.6131,CAR ,2,6,3.97,0.000
1766060853.3143113,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8884,10.9616,BALL,6,0,268.71,0.000
1766060853.3813803,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.8847,10.9553,BALL,6,0,268.70,0.001
1766060853.4633718,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3167,-16.6467,CAR ,2,6,3.81,0.000
1766060853.522415,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.8870,10.9530,BALL,6,0,268.71,0.000
1766060853.5818448,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8985,10.9515,BALL,6,0,268.69,0.000
1766060853.6595218,0.5400,0.2900,0.7000,0.4145,0.1255,111.6800,128.3177,-16.6377,CAR ,2,6,3.81,0.000
1766060853.7248986,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8817,10.9683,BALL,6,0,268.70,0.000
1766060853.7807329,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.8969,10.9431,BALL,6,0,268.69,0.001
1766060853.8606715,0.5300,0.2900,0.7000,0.4145,0.1155,111.6600,128.3198,-16.6598,CAR ,2,6,3.80,0.000
1766060853.914237,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3023,-16.6323,CAR ,2,6,3.87,0.000
1766060853.9817414,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8896,10.9604,BALL,6,0,268.72,0.001
1766060854.0614116,0.5300,0.2900,0.7000,0.4145,0.1155,111.6700,128.2957,-16.6257,CAR ,2,6,3.95,0.001
1766060854.119136,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9111,10.9289,BALL,6,0,268.70,0.001
1766060854.1794627,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8976,10.9524,BALL,6,0,268.70,0.001
1766060854.2581682,0.5300,0.2900,0.7000,0.4145,0.1155,111.6700,128.2898,-16.6198,CAR ,2,6,3.96,0.001
1766060854.3248484,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.8994,10.9406,BALL,6,0,268.72,0.001
1766060854.380867,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9030,10.9370,BALL,6,0,268.71,0.001
1766060854.4597251,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3113,-16.6413,CAR ,2,6,3.81,0.001
1766060854.524962,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8300,154.9072,10.9228,BALL,6,0,268.69,0.001
1766060854.5809283,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9073,10.9327,BALL,6,0,268.70,0.000
1766060854.6589348,0.5300,0.2900,0.7000,0.4145,0.1155,111.6700,128.3151,-16.6451,CAR ,2,6,3.83,0.000
1766060854.7193778,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9028,10.9472,BALL,6,0,268.74,0.000
1766060854.7834604,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8999,10.9501,BALL,6,0,268.72,0.001
1766060854.8618753,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3247,-16.6547,CAR ,2,6,3.81,0.000
1766060854.9330235,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9055,10.9345,BALL,6,0,268.71,0.000
1766060855.0085142,0.5400,0.2900,0.7000,0.4145,0.1255,111.6600,128.3121,-16.6521,CAR ,2,6,3.80,0.000
1766060855.0627134,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.2984,-16.6284,CAR ,2,6,3.97,0.000
1766060855.1161873,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.2911,-16.6211,CAR ,2,6,4.00,0.000
1766060855.183119,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8923,10.9577,BALL,6,0,268.73,0.001
1766060855.2617624,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3072,-16.6372,CAR ,2,6,3.94,0.001
1766060855.319622,0.2800,-1.0000,0.2800,0.2624,0.0176,165.8500,154.9124,10.9376,BALL,6,0,268.71,0.001
1766060855.3935587,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9006,10.9494,BALL,6,0,268.71,0.000
1766060855.4606066,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.2994,-16.6294,CAR ,2,6,3.84,0.001
1766060855.5158603,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.2918,-16.6218,CAR ,2,6,3.80,0.000
1766060855.5820808,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.8938,10.9562,BALL,6,0,268.71,0.000
1766060855.6635933,0.5400,0.2900,0.7000,0.4145,0.1255,111.6700,128.3124,-16.6424,CAR ,2,6,3.85,0.000
1766060855.7379775,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8500,154.9020,10.9480,BALL,6,0,268.70,0.000
1766060855.7892056,0.2800,-1.0000,0.2800,0.2623,0.0177,165.8400,154.9043,10.9357,BALL,6,0,268.72,0.001
