Time,Vision_Dist,Vision_Geo,Vision_Width,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID,Target_Global_Yaw,Robot_Speed
1766050588.9004018,0.5100,0.2900,0.6600,0.4876,0.0224,110.2500,121.6616,-11.4116,CAR ,2,6,1.57,0.019
1766050588.9517918,0.5100,-1.0000,0.5100,0.3106,0.1994,156.1900,148.2152,7.9748,BALL,6,0,270.41,0.016
1766050589.0084295,0.5100,-1.0000,0.5100,0.3097,0.2003,156.2700,148.1664,8.1036,BALL,6,0,270.44,0.016
1766050589.065647,0.5200,0.2900,0.6700,0.4848,0.0352,110.0600,121.4696,-11.4096,CAR ,2,6,1.57,0.025
1766050589.1245325,0.5200,0.2900,0.6700,0.4826,0.0374,109.9600,121.1640,-11.2040,CAR ,2,6,1.60,0.040
1766050589.1753054,0.5200,0.2900,0.6700,0.4809,0.0391,109.6900,120.6878,-10.9978,CAR ,2,6,1.61,0.042
1766050589.23863,0.5200,0.2900,0.6800,0.4790,0.0410,109.0800,120.4562,-11.3762,CAR ,2,6,1.59,0.035
1766050589.2892342,1.6900,-1.0000,1.6900,0.3001,1.3899,118.9000,147.6099,-28.7099,BALL,6,6,270.46,0.028
1766050589.3398745,1.6500,-1.0000,1.6500,0.2989,1.3511,118.8200,147.5008,-28.6808,BALL,6,6,270.42,0.024
1766050589.4083254,0.5100,-1.0000,0.5100,0.2970,0.2130,156.2000,147.9023,8.2977,BALL,6,0,270.41,0.028
1766050589.4844694,0.5200,0.2900,0.6800,0.4730,0.0470,108.6300,120.6815,-12.0515,CAR ,2,6,1.59,0.027
1766050589.5421495,0.5200,0.2800,0.6800,0.4720,0.0480,108.6900,120.6580,-11.9680,CAR ,2,6,1.59,0.020
1766050589.5964859,0.5200,0.2900,0.6800,0.4708,0.0492,108.6300,120.4850,-11.8550,CAR ,2,6,1.60,0.023
1766050589.6480656,0.5200,0.2900,0.6800,0.4697,0.0503,108.5500,120.4113,-11.8613,CAR ,2,6,1.57,0.024
1766050589.7114305,0.4900,-1.0000,0.4900,0.2896,0.2004,156.7000,148.0630,8.6370,BALL,6,0,270.42,0.027
1766050589.799974,0.5200,0.2900,0.6700,0.4664,0.0536,108.3400,120.2309,-11.8909,CAR ,2,6,1.59,0.025
1766050589.857439,0.4800,-1.0000,0.4800,0.2858,0.1942,156.8700,148.0152,8.8548,BALL,6,0,270.44,0.027
1766050589.9167306,0.4800,-1.0000,0.4800,0.2840,0.1960,156.9100,147.8838,9.0262,BALL,6,0,270.34,0.031
1766050589.96645,0.5100,0.2900,0.6600,0.4625,0.0475,108.0700,119.7496,-11.6796,CAR ,2,6,1.59,0.031
1766050590.0237398,0.5100,0.2900,0.6500,0.4612,0.0488,107.9300,119.5492,-11.6192,CAR ,2,6,1.59,0.025
1766050590.1050987,0.4800,-1.0000,0.4800,0.2797,0.2003,156.9400,147.4527,9.4873,BALL,6,0,270.41,0.018
1766050590.187738,0.5000,0.2800,0.6500,0.4598,0.0402,107.3400,119.1543,-11.8143,CAR ,2,6,1.60,0.004
1766050590.2388885,0.5100,0.2900,0.6500,0.4599,0.0501,107.0400,119.1657,-12.1257,CAR ,2,6,1.58,0.002
1766050590.2908924,1.3000,-1.0000,1.3000,0.2795,1.0205,117.9900,147.2612,-29.2712,BALL,6,6,270.43,0.001
1766050590.3467994,0.5100,0.2900,0.6600,0.4599,0.0501,106.9700,119.1488,-12.1788,CAR ,2,6,1.58,0.001
1766050590.3990943,1.3000,-1.0000,1.3000,0.2794,1.0206,117.9800,147.6617,-29.6817,BALL,6,6,270.41,0.004
1766050590.452342,0.5100,0.2900,0.6600,0.4596,0.0504,106.9600,119.7455,-12.7855,CAR ,2,6,1.57,0.003
1766050590.5035753,1.2900,-1.0000,1.2900,0.2794,1.0106,117.9700,147.7899,-29.8199,BALL,6,6,270.37,0.002
1766050590.5553665,1.3000,-1.0000,1.3000,0.2793,1.0207,117.9800,147.6280,-29.6480,BALL,6,6,270.40,0.002
1766050590.6122813,0.4900,-1.0000,0.4900,0.2793,0.2107,156.7400,147.7476,8.9924,BALL,6,0,270.41,0.003
1766050590.7024865,0.5100,0.2900,0.6600,0.4597,0.0503,106.9100,119.0926,-12.1826,CAR ,2,6,1.59,0.002
1766050590.7608867,0.4900,-1.0000,0.4900,0.2795,0.2105,156.7800,147.2230,9.5570,BALL,6,0,270.41,0.004
1766050590.8144574,0.5100,0.2900,0.6600,0.4599,0.0501,106.8900,119.0983,-12.2083,CAR ,2,6,1.60,0.002
1766050590.8674643,0.5100,0.2900,0.6600,0.4601,0.0499,106.9000,119.0301,-12.1301,CAR ,2,6,1.59,0.008
1766050590.9301147,0.5100,0.2900,0.6600,0.4603,0.0497,106.9000,119.0238,-12.1238,CAR ,2,6,1.57,0.021
1766050590.9831498,1.2800,-1.0000,1.2800,0.2781,1.0019,117.9200,147.4983,-29.5783,BALL,6,6,270.39,0.024
1766050591.0326402,1.2600,-1.0000,1.2600,0.2770,0.9830,117.8700,146.8648,-28.9948,BALL,6,6,270.42,0.028
1766050591.0936446,0.5200,0.2900,0.6700,0.4576,0.0624,106.7100,118.8168,-12.1068,CAR ,2,6,1.58,0.032
1766050591.1512272,0.4900,-1.0000,0.4900,0.2731,0.2169,156.7100,147.0938,9.6162,BALL,6,0,270.41,0.034
1766050591.2031267,0.5200,0.2900,0.6800,0.4543,0.0657,106.3500,118.8646,-12.5146,CAR ,2,6,1.59,0.030
1766050591.257583,0.4800,-1.0000,0.4800,0.2700,0.2100,156.9800,147.2975,9.6825,BALL,6,0,270.39,0.029
1766050591.3431125,0.5200,0.2900,0.6800,0.4505,0.0695,106.1200,119.0693,-12.9493,CAR ,2,6,1.58,0.027
1766050591.4003253,0.5200,0.2900,0.6800,0.4496,0.0704,106.0500,118.7765,-12.7265,CAR ,2,6,1.60,0.019
1766050591.4557376,0.4700,-1.0000,0.4700,0.2657,0.2043,157.1900,147.3284,9.8616,BALL,6,0,270.40,0.020
1766050591.5066159,0.4700,-1.0000,0.4700,0.2646,0.2054,157.1800,147.6914,9.4886,BALL,6,0,270.41,0.021
1766050591.603279,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1300,146.8903,10.2397,BALL,6,0,270.39,0.007
1766050591.7035587,0.5200,0.2900,0.6700,0.4473,0.0727,105.2200,118.0225,-12.8025,CAR ,2,6,1.57,0.001
1766050591.7950087,0.5200,0.2900,0.6700,0.4473,0.0727,105.2300,118.0532,-12.8232,CAR ,2,6,1.59,0.000
1766050591.8456538,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1500,146.9141,10.2359,BALL,6,0,270.42,0.000
1766050591.8959837,0.5200,0.2900,0.6700,0.4473,0.0727,105.2300,118.0227,-12.7927,CAR ,2,6,1.58,0.001
1766050591.9974828,0.5200,0.2900,0.6700,0.4473,0.0727,105.2400,118.0517,-12.8117,CAR ,2,6,1.57,0.000
1766050592.0500598,0.4700,-1.0000,0.4700,0.2640,0.2060,157.1400,146.8827,10.2573,BALL,6,0,270.40,0.000
1766050592.1103055,0.4700,-1.0000,0.4700,0.2640,0.2060,157.1500,146.8994,10.2506,BALL,6,0,270.40,0.001
1766050592.191989,0.5200,0.2900,0.6700,0.4473,0.0727,105.2500,118.0475,-12.7975,CAR ,2,6,1.60,0.000
1766050592.2425356,1.2200,-1.0000,1.2200,0.2639,0.9561,117.7200,146.9109,-29.1909,BALL,6,6,270.39,0.000
1766050592.3056698,0.5200,0.2900,0.6700,0.4473,0.0727,105.2400,118.0273,-12.7873,CAR ,2,6,1.61,0.000
1766050592.3546789,1.2100,-1.0000,1.2100,0.2640,0.9460,117.6900,146.8744,-29.1844,BALL,6,6,270.39,0.000
1766050592.4122589,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1300,146.8580,10.2720,BALL,6,0,270.41,0.000
1766050592.4625995,0.5200,0.2900,0.6700,0.4473,0.0727,105.2400,118.0571,-12.8171,CAR ,2,6,1.59,0.000
1766050592.5498168,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1300,146.8966,10.2334,BALL,6,0,270.40,0.000
1766050592.6230028,0.5200,0.2900,0.6700,0.4473,0.0727,105.2600,118.0327,-12.7727,CAR ,2,6,1.60,0.000
1766050592.674131,1.2100,-1.0000,1.2100,0.2640,0.9460,117.7000,146.8853,-29.1853,BALL,6,6,270.39,0.000
1766050592.7272968,0.5200,0.2900,0.6700,0.4473,0.0727,105.2500,118.0293,-12.7793,CAR ,2,6,1.57,0.000
1766050592.779146,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1200,146.8839,10.2361,BALL,6,0,270.43,0.002
1766050592.83016,0.5200,0.2900,0.6700,0.4473,0.0727,105.2500,118.0535,-12.8035,CAR ,2,6,1.61,0.001
1766050592.895738,0.5200,0.2900,0.6700,0.4473,0.0727,105.2400,118.0250,-12.7850,CAR ,2,6,1.59,0.001
1766050592.9728773,0.4700,-1.0000,0.4700,0.2640,0.2060,157.1300,146.9070,10.2230,BALL,6,0,270.40,0.000
1766050593.0376625,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1300,146.8884,10.2416,BALL,6,0,270.42,0.000
1766050593.0941963,0.5200,0.2900,0.6700,0.4473,0.0727,105.2500,118.0528,-12.8028,CAR ,2,6,1.59,0.000
1766050593.1453364,0.5200,0.2900,0.6700,0.4473,0.0727,105.2600,118.0456,-12.7856,CAR ,2,6,1.58,0.001
1766050593.1972249,0.5200,0.2900,0.6700,0.4473,0.0727,105.2600,118.0226,-12.7626,CAR ,2,6,1.58,0.001
1766050593.2776897,0.4700,-1.0000,0.4700,0.2640,0.2060,157.1300,146.9203,10.2097,BALL,6,0,270.40,0.000
1766050593.3354065,0.5200,0.2900,0.6700,0.4473,0.0727,105.2400,118.0640,-12.8240,CAR ,2,6,1.59,0.001
1766050593.3984435,0.5200,0.2900,0.6700,0.4473,0.0727,105.2400,118.0591,-12.8191,CAR ,2,6,1.60,0.001
1766050593.4504132,0.5200,0.2900,0.6700,0.4473,0.0727,105.2600,118.0886,-12.8286,CAR ,2,6,1.58,0.001
1766050593.5410142,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1400,146.9154,10.2246,BALL,6,0,270.42,0.000
1766050593.5958006,0.5200,0.2900,0.6700,0.4473,0.0727,105.2500,118.0386,-12.7886,CAR ,2,6,1.60,0.000
1766050593.6775255,0.4700,-1.0000,0.4700,0.2640,0.2060,157.1300,146.8736,10.2564,BALL,6,0,270.38,0.000
1766050593.7425148,0.4700,-1.0000,0.4700,0.2639,0.2061,157.1500,146.9494,10.2006,BALL,6,0,270.41,0.001
1766050593.7925704,0.5200,0.2900,0.6700,0.4472,0.0728,105.2700,118.1023,-12.8323,CAR ,2,6,1.57,0.002
1766050593.8812315,0.4700,-1.0000,0.4700,0.2638,0.2062,157.1600,147.0799,10.0801,BALL,6,0,270.42,0.002
1766050593.9361439,0.4700,-1.0000,0.4700,0.2638,0.2062,157.1800,147.0647,10.1153,BALL,6,0,270.40,0.000
1766050593.9950385,0.5200,0.2900,0.6700,0.4471,0.0729,105.3500,118.2169,-12.8669,CAR ,2,6,1.58,0.001
1766050594.0828896,0.4700,-1.0000,0.4700,0.2638,0.2062,157.1500,147.1265,10.0235,BALL,6,0,270.42,0.001
1766050594.1380203,0.4700,-1.0000,0.4700,0.2637,0.2063,157.1700,147.2169,9.9531,BALL,6,0,270.39,0.003
1766050594.201743,0.5200,0.2900,0.6700,0.4468,0.0732,105.4200,118.3448,-12.9248,CAR ,2,6,1.57,0.001
1766050594.2586174,0.5200,0.2900,0.6700,0.4468,0.0732,105.4400,118.3427,-12.9027,CAR ,2,6,1.57,0.000
1766050594.3411617,0.4700,-1.0000,0.4700,0.2637,0.2063,157.2100,147.2739,9.9361,BALL,6,0,270.38,0.000
1766050594.413255,0.5200,0.2900,0.6700,0.4468,0.0732,105.4100,118.3949,-12.9849,CAR ,2,6,1.58,0.001
1766050594.4723773,0.5200,0.2900,0.6700,0.4465,0.0735,105.4300,118.5036,-13.0736,CAR ,2,6,1.60,0.004
1766050594.5225992,0.5200,0.2900,0.6700,0.4462,0.0738,105.4600,118.6930,-13.2330,CAR ,2,6,1.60,0.007
1766050594.5731134,0.5200,0.2900,0.6800,0.4461,0.0739,105.5700,118.9704,-13.4004,CAR ,2,6,1.58,0.003
1766050594.6351445,0.5200,0.2900,0.6800,0.4461,0.0739,105.6500,119.0208,-13.3708,CAR ,2,6,1.60,0.000
1766050594.6861205,0.4700,-1.0000,0.4700,0.2632,0.2068,157.2800,148.0234,9.2566,BALL,6,0,270.44,0.001
1766050594.74445,0.5200,0.2900,0.6800,0.4461,0.0739,105.6200,119.0462,-13.4262,CAR ,2,6,1.60,0.001
1766050594.7963448,0.5300,0.2900,0.6800,0.4461,0.0839,105.6200,118.9669,-13.3469,CAR ,2,6,1.60,0.000
1766050594.87965,0.4700,-1.0000,0.4700,0.2632,0.2068,157.2900,148.0153,9.2747,BALL,6,0,270.40,0.000
1766050594.9328678,0.5300,0.2900,0.6800,0.4461,0.0839,105.6600,119.0186,-13.3586,CAR ,2,6,1.59,0.000
1766050594.998406,0.5200,0.2900,0.6800,0.4461,0.0739,105.6400,118.9566,-13.3166,CAR ,2,6,1.56,0.000
1766050595.0758178,0.4700,-1.0000,0.4700,0.2632,0.2068,157.3000,148.0229,9.2771,BALL,6,0,270.42,0.000
1766050595.1377203,0.5200,0.2900,0.6800,0.4461,0.0739,105.6200,118.9758,-13.3558,CAR ,2,6,1.57,0.000
1766050595.1898766,0.5200,0.2900,0.6800,0.4460,0.0740,105.6200,119.0124,-13.3924,CAR ,2,6,1.59,0.001
1766050595.272635,0.4700,-1.0000,0.4700,0.2632,0.2068,157.2700,147.9933,9.2767,BALL,6,0,270.44,0.001
1766050595.3357623,0.4700,-1.0000,0.4700,0.2632,0.2068,157.2700,148.0129,9.2571,BALL,6,0,270.40,0.001
1766050595.3955026,0.5200,0.2900,0.6800,0.4461,0.0739,105.6400,118.9891,-13.3491,CAR ,2,6,1.59,0.001
1766050595.4687839,0.4700,-1.0000,0.4700,0.2632,0.2068,157.2700,147.9962,9.2738,BALL,6,0,270.42,0.000
1766050595.5374954,0.4700,-1.0000,0.4700,0.2632,0.2068,157.2900,148.0383,9.2517,BALL,6,0,270.41,0.000
1766050595.5949297,0.5300,0.2900,0.6800,0.4461,0.0839,105.6400,118.9963,-13.3563,CAR ,2,6,1.58,0.000
1766050595.6775594,0.4700,-1.0000,0.4700,0.2633,0.2067,157.2700,148.0067,9.2633,BALL,6,0,270.42,0.000
1766050595.7370818,0.4700,-1.0000,0.4700,0.2633,0.2067,157.2900,147.9995,9.2905,BALL,6,0,270.42,0.000
1766050595.7892928,0.5300,0.2900,0.6800,0.4461,0.0839,105.6300,118.9683,-13.3383,CAR ,2,6,1.59,0.001
1766050595.8441613,0.4700,-1.0000,0.4700,0.2632,0.2068,157.2800,147.9876,9.2924,BALL,6,0,270.43,0.001
1766050595.8971863,0.5300,0.2900,0.6800,0.4461,0.0839,105.6300,119.0049,-13.3749,CAR ,2,6,1.58,0.001
1766050595.9515903,0.5200,0.2900,0.6800,0.4461,0.0739,105.6400,118.9924,-13.3524,CAR ,2,6,1.61,0.000
1766050596.0421348,0.5200,0.2900,0.6800,0.4461,0.0739,105.6400,118.9996,-13.3596,CAR ,2,6,1.58,0.000
1766050596.0963569,0.5200,0.2900,0.6800,0.4461,0.0739,105.6500,118.9866,-13.3366,CAR ,2,6,1.58,0.001
1766050596.1511607,0.5300,0.2900,0.6800,0.4461,0.0839,105.6300,118.9921,-13.3621,CAR ,2,6,1.58,0.000
